nohup: ignoring input
BLEU Score: 0.652646
METEOR Score: 0.950176
ROUGE Score: 0.709677
***** Case No.275 *****
BLEU Score: 0.704805
METEOR Score: 0.861311
ROUGE Score: 0.736842
***** Case No.276 *****
BLEU Score: 0.520273
METEOR Score: 0.633451
ROUGE Score: 0.580645
***** Case No.277 *****
BLEU Score: 0.616603
METEOR Score: 0.948841
ROUGE Score: 0.702703
***** Case No.278 *****
BLEU Score: 0.548868
METEOR Score: 0.786774
ROUGE Score: 0.580645
***** Case No.279 *****
BLEU Score: 0.561399
METEOR Score: 0.835336
ROUGE Score: 0.577778
***** Case No.280 *****
BLEU Score: 0.306286
METEOR Score: 0.545910
ROUGE Score: 0.375000
***** Case No.281 *****
BLEU Score: 0.893154
METEOR Score: 0.999624
ROUGE Score: 0.857143
***** Case No.282 *****
BLEU Score: 0.876445
METEOR Score: 0.916322
ROUGE Score: 0.857143
***** Case No.283 *****
BLEU Score: 0.390686
METEOR Score: 0.632372
ROUGE Score: 0.500000
***** Case No.284 *****
BLEU Score: 0.346537
METEOR Score: 0.508703
ROUGE Score: 0.352941
***** Case No.285 *****
BLEU Score: 0.728386
METEOR Score: 0.796927
ROUGE Score: 0.733333
***** Case No.286 *****
BLEU Score: 0.515459
METEOR Score: 0.743910
ROUGE Score: 0.571429
***** Case No.287 *****
BLEU Score: 1.000000
METEOR Score: 0.999878
ROUGE Score: 1.000000
***** Case No.288 *****
BLEU Score: 0.457231
METEOR Score: 0.808607
ROUGE Score: 0.555556
***** Case No.289 *****
BLEU Score: 0.761161
METEOR Score: 0.920940
ROUGE Score: 0.777778
***** Case No.290 *****
BLEU Score: 0.137796
METEOR Score: 0.516427
ROUGE Score: 0.214286
***** Case No.291 *****
BLEU Score: 0.629584
METEOR Score: 0.812586
ROUGE Score: 0.640000
***** Case No.292 *****
BLEU Score: 0.870240
METEOR Score: 0.982895
ROUGE Score: 0.916667
***** Case No.293 *****
BLEU Score: 1.000000
METEOR Score: 0.999852
ROUGE Score: 1.000000
***** Case No.294 *****
BLEU Score: 0.642309
METEOR Score: 0.812586
ROUGE Score: 0.640000
***** Case No.295 *****
BLEU Score: 1.000000
METEOR Score: 0.999852
ROUGE Score: 1.000000
***** Case No.296 *****
BLEU Score: 0.408185
METEOR Score: 0.709712
ROUGE Score: 0.400000
***** Case No.297 *****
BLEU Score: 0.282956
METEOR Score: 0.465128
ROUGE Score: 0.285714
***** Case No.298 *****
BLEU Score: 1.000000
METEOR Score: 0.999852
ROUGE Score: 1.000000
***** Case No.299 *****
BLEU Score: 0.367050
METEOR Score: 0.648595
ROUGE Score: 0.315789
***** Case No.300 *****
BLEU Score: 0.623347
METEOR Score: 0.849123
ROUGE Score: 0.666667
***** Case No.301 *****
BLEU Score: 0.781090
METEOR Score: 0.929963
ROUGE Score: 0.826087
***** Case No.302 *****
BLEU Score: 0.646406
METEOR Score: 0.935879
ROUGE Score: 0.653846
***** Case No.303 *****
BLEU Score: 0.771499
METEOR Score: 0.798930
ROUGE Score: 0.880000
***** Case No.304 *****
BLEU Score: 0.749737
METEOR Score: 0.996530
ROUGE Score: 0.730769
***** Case No.305 *****
BLEU Score: 0.706251
METEOR Score: 0.935090
ROUGE Score: 0.703704
***** Case No.306 *****
BLEU Score: 0.041949
METEOR Score: 0.585370
ROUGE Score: 0.095238
***** Case No.307 *****
BLEU Score: 0.416939
METEOR Score: 0.925801
ROUGE Score: 0.416667
***** Case No.308 *****
BLEU Score: 0.474924
METEOR Score: 0.805328
ROUGE Score: 0.480000
***** Case No.309 *****
BLEU Score: 0.361586
METEOR Score: 0.920307
ROUGE Score: 0.363636
***** Case No.310 *****
BLEU Score: 0.537451
METEOR Score: 0.787793
ROUGE Score: 0.580645
***** Case No.311 *****
BLEU Score: 0.397254
METEOR Score: 0.676906
ROUGE Score: 0.461538
***** Case No.312 *****
BLEU Score: 0.466061
METEOR Score: 0.778186
ROUGE Score: 0.608696
***** Case No.313 *****
BLEU Score: 0.346537
METEOR Score: 0.508703
ROUGE Score: 0.352941
***** Case No.314 *****
BLEU Score: 0.563281
METEOR Score: 0.867552
ROUGE Score: 0.645161
***** Case No.315 *****
BLEU Score: 0.244342
METEOR Score: 0.699868
ROUGE Score: 0.342857
***** Case No.316 *****
BLEU Score: 0.077835
METEOR Score: 0.687737
ROUGE Score: 0.133333
***** Case No.317 *****
BLEU Score: 0.359859
METEOR Score: 0.774858
ROUGE Score: 0.428571
***** Case No.318 *****
BLEU Score: 0.026630
METEOR Score: 0.254284
ROUGE Score: 0.000000
***** Case No.319 *****
BLEU Score: 0.402988
METEOR Score: 0.870695
ROUGE Score: 0.400000
***** Case No.320 *****
BLEU Score: 0.343734
METEOR Score: 0.794887
ROUGE Score: 0.432432
***** Case No.321 *****
BLEU Score: 0.339473
METEOR Score: 0.530864
ROUGE Score: 0.400000
***** Case No.322 *****
BLEU Score: 0.391160
METEOR Score: 0.578055
ROUGE Score: 0.413793
***** Case No.323 *****
BLEU Score: 0.537848
METEOR Score: 0.721794
ROUGE Score: 0.482759
***** Case No.324 *****
BLEU Score: 0.363623
METEOR Score: 0.783353
ROUGE Score: 0.285714
***** Case No.325 *****
BLEU Score: 0.346537
METEOR Score: 0.508703
ROUGE Score: 0.375000
***** Case No.326 *****
BLEU Score: 0.396766
METEOR Score: 0.911476
ROUGE Score: 0.275862
***** Case No.327 *****
BLEU Score: 1.000000
METEOR Score: 0.999852
ROUGE Score: 1.000000
***** Case No.328 *****
BLEU Score: 0.554359
METEOR Score: 0.794280
ROUGE Score: 0.560000
***** Case No.329 *****
BLEU Score: 0.326185
METEOR Score: 0.636842
ROUGE Score: 0.360000
***** Case No.330 *****
BLEU Score: 0.783876
METEOR Score: 0.951413
ROUGE Score: 0.800000
***** Case No.331 *****
BLEU Score: 1.000000
METEOR Score: 0.999914
ROUGE Score: 1.000000
***** Case No.332 *****
BLEU Score: 0.724158
METEOR Score: 0.992727
ROUGE Score: 0.727273
***** Case No.333 *****
BLEU Score: 0.724158
METEOR Score: 0.933163
ROUGE Score: 0.695652
***** Case No.334 *****
BLEU Score: 0.099588
METEOR Score: 0.704854
ROUGE Score: 0.266667
***** Case No.335 *****
BLEU Score: 0.699752
METEOR Score: 0.992141
ROUGE Score: 0.700000
***** Case No.336 *****
BLEU Score: 0.082620
METEOR Score: 0.406855
ROUGE Score: 0.095238
***** Case No.337 *****
BLEU Score: 1.000000
METEOR Score: 0.999946
ROUGE Score: 1.000000
***** Case No.338 *****
BLEU Score: 0.377964
METEOR Score: 0.633446
ROUGE Score: 0.380952
***** Case No.339 *****
BLEU Score: 0.409079
METEOR Score: 0.596261
ROUGE Score: 0.421053
***** Case No.340 *****
BLEU Score: 0.040395
METEOR Score: 0.327635
ROUGE Score: 0.000000
***** Case No.341 *****
BLEU Score: 0.458235
METEOR Score: 0.633446
ROUGE Score: 0.476190
***** Case No.342 *****
BLEU Score: 0.409079
METEOR Score: 0.596261
ROUGE Score: 0.421053
***** Case No.343 *****
BLEU Score: 0.499112
METEOR Score: 0.663511
ROUGE Score: 0.521739
***** Case No.344 *****
BLEU Score: 0.347864
METEOR Score: 0.548706
ROUGE Score: 0.352941
***** Case No.345 *****
BLEU Score: 0.636406
METEOR Score: 0.855159
ROUGE Score: 0.648649
***** Case No.346 *****
BLEU Score: 1.000000
METEOR Score: 0.999946
ROUGE Score: 1.000000
***** Case No.347 *****
BLEU Score: 0.728596
METEOR Score: 0.870895
ROUGE Score: 0.782609
***** Case No.348 *****
BLEU Score: 0.448340
METEOR Score: 0.679567
ROUGE Score: 0.580645
***** Case No.349 *****
BLEU Score: 0.032237
METEOR Score: 0.276876
ROUGE Score: 0.000000
***** Case No.350 *****
BLEU Score: 0.265816
METEOR Score: 0.537876
ROUGE Score: 0.285714
***** Case No.351 *****
BLEU Score: 0.529203
METEOR Score: 0.831404
ROUGE Score: 0.615385
***** Case No.352 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 1.000000
***** Case No.353 *****
BLEU Score: 0.686507
METEOR Score: 0.922591
ROUGE Score: 0.720000
***** Case No.354 *****
BLEU Score: 0.800320
METEOR Score: 0.991460
ROUGE Score: 0.869565
***** Case No.355 *****
BLEU Score: 0.497221
METEOR Score: 0.693531
ROUGE Score: 0.571429
***** Case No.356 *****
BLEU Score: 0.670342
METEOR Score: 0.991449
ROUGE Score: 0.666667
***** Case No.357 *****
BLEU Score: 1.000000
METEOR Score: 0.999772
ROUGE Score: 1.000000
***** Case No.358 *****
BLEU Score: 0.828617
METEOR Score: 0.996704
ROUGE Score: 0.846154
***** Case No.359 *****
BLEU Score: 0.610217
METEOR Score: 0.837516
ROUGE Score: 0.642857
***** Case No.360 *****
BLEU Score: 1.000000
METEOR Score: 0.999898
ROUGE Score: 1.000000
***** Case No.361 *****
BLEU Score: 0.090027
METEOR Score: 0.425969
ROUGE Score: 0.100000
***** Case No.362 *****
BLEU Score: 0.439490
METEOR Score: 0.705256
ROUGE Score: 0.521739
***** Case No.363 *****
BLEU Score: 0.328666
METEOR Score: 0.623546
ROUGE Score: 0.235294
***** Case No.364 *****
BLEU Score: 0.574409
METEOR Score: 0.777345
ROUGE Score: 0.551724
***** Case No.365 *****
BLEU Score: 0.444761
METEOR Score: 0.716289
ROUGE Score: 0.451613
***** Case No.366 *****
BLEU Score: 0.800475
METEOR Score: 0.897999
ROUGE Score: 0.846154
***** Case No.367 *****
BLEU Score: 0.468348
METEOR Score: 0.673326
ROUGE Score: 0.518519
***** Case No.368 *****
BLEU Score: 0.386060
METEOR Score: 0.663511
ROUGE Score: 0.434783
***** Case No.369 *****
BLEU Score: 0.329623
METEOR Score: 0.483871
ROUGE Score: 0.400000
***** Case No.370 *****
BLEU Score: 0.078720
METEOR Score: 0.479265
ROUGE Score: 0.187500
***** Case No.371 *****
BLEU Score: 0.395888
METEOR Score: 0.684755
ROUGE Score: 0.500000
***** Case No.372 *****
BLEU Score: 0.361095
METEOR Score: 0.667372
ROUGE Score: 0.466667
***** Case No.373 *****
BLEU Score: 0.015100
METEOR Score: 0.247580
ROUGE Score: 0.000000
***** Case No.374 *****
BLEU Score: 1.000000
METEOR Score: 0.999711
ROUGE Score: 1.000000
***** Case No.375 *****
BLEU Score: 0.532039
METEOR Score: 0.828547
ROUGE Score: 0.480000
***** Case No.376 *****
BLEU Score: 0.388906
METEOR Score: 0.800066
ROUGE Score: 0.275862
***** Case No.377 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 1.000000
***** Case No.378 *****
BLEU Score: 0.034351
METEOR Score: 0.406085
ROUGE Score: 0.060606
***** Case No.379 *****
BLEU Score: 0.050562
METEOR Score: 0.634105
ROUGE Score: 0.148148
***** Case No.380 *****
BLEU Score: 0.298567
METEOR Score: 0.844232
ROUGE Score: 0.370370
***** Case No.381 *****
BLEU Score: 0.298567
METEOR Score: 0.844232
ROUGE Score: 0.370370
***** Case No.382 *****
BLEU Score: 0.298567
METEOR Score: 0.844232
ROUGE Score: 0.370370
***** Case No.383 *****
BLEU Score: 0.352186
METEOR Score: 0.996704
ROUGE Score: 0.307692
***** Case No.384 *****
BLEU Score: 1.000000
METEOR Score: 0.999711
ROUGE Score: 1.000000
***** Case No.385 *****
BLEU Score: 0.231473
METEOR Score: 0.524980
ROUGE Score: 0.285714
***** Case No.386 *****
BLEU Score: 0.261531
METEOR Score: 0.694103
ROUGE Score: 0.285714
***** Case No.387 *****
BLEU Score: 0.470871
METEOR Score: 0.795693
ROUGE Score: 0.560000
***** Case No.388 *****
BLEU Score: 0.228666
METEOR Score: 0.403646
ROUGE Score: 0.272727
***** Case No.389 *****
BLEU Score: 0.296609
METEOR Score: 0.391579
ROUGE Score: 0.285714
***** Case No.390 *****
BLEU Score: 0.228666
METEOR Score: 0.403646
ROUGE Score: 0.272727
***** Case No.391 *****
BLEU Score: 0.493400
METEOR Score: 0.613312
ROUGE Score: 0.529412
***** Case No.392 *****
BLEU Score: 0.101824
METEOR Score: 0.758340
ROUGE Score: 0.275862
***** Case No.393 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 1.000000
***** Case No.394 *****
BLEU Score: 1.000000
METEOR Score: 0.999852
ROUGE Score: 1.000000
***** Case No.395 *****
BLEU Score: 0.264489
METEOR Score: 0.935415
ROUGE Score: 0.324324
***** Case No.396 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 1.000000
***** Case No.397 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 1.000000
***** Case No.398 *****
BLEU Score: 0.476310
METEOR Score: 0.790781
ROUGE Score: 0.580645
***** Case No.399 *****
BLEU Score: 0.099905
METEOR Score: 0.751340
ROUGE Score: 0.214286
***** Case No.400 *****
BLEU Score: 0.565847
METEOR Score: 0.763027
ROUGE Score: 0.606061
***** Case No.401 *****
BLEU Score: 0.692267
METEOR Score: 0.948103
ROUGE Score: 0.722222
***** Case No.402 *****
BLEU Score: 0.764518
METEOR Score: 0.991822
ROUGE Score: 0.800000
***** Case No.403 *****
BLEU Score: 0.609015
METEOR Score: 0.973694
ROUGE Score: 0.666667
***** Case No.404 *****
BLEU Score: 0.313278
METEOR Score: 0.843974
ROUGE Score: 0.421053
***** Case No.405 *****
BLEU Score: 0.353455
METEOR Score: 0.926567
ROUGE Score: 0.439024
***** Case No.406 *****
BLEU Score: 0.597950
METEOR Score: 0.916972
ROUGE Score: 0.702703
***** Case No.407 *****
BLEU Score: 0.446518
METEOR Score: 0.892045
ROUGE Score: 0.540541
***** Case No.408 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 1.000000
***** Case No.409 *****
BLEU Score: 0.760681
METEOR Score: 0.962304
ROUGE Score: 0.800000
***** Case No.410 *****
BLEU Score: 0.469466
METEOR Score: 0.719277
ROUGE Score: 0.558140
***** Case No.411 *****
BLEU Score: 0.403528
METEOR Score: 0.628942
ROUGE Score: 0.285714
***** Case No.412 *****
BLEU Score: 0.507843
METEOR Score: 0.735705
ROUGE Score: 0.526316
***** Case No.413 *****
BLEU Score: 0.323772
METEOR Score: 0.424547
ROUGE Score: 0.190476
***** Case No.414 *****
BLEU Score: 0.520256
METEOR Score: 0.664000
ROUGE Score: 0.545455
***** Case No.415 *****
BLEU Score: 1.000000
METEOR Score: 0.999898
ROUGE Score: 1.000000
***** Case No.416 *****
BLEU Score: 0.280516
METEOR Score: 0.706569
ROUGE Score: 0.320000
***** Case No.417 *****
BLEU Score: 0.412118
METEOR Score: 0.744141
ROUGE Score: 0.400000
***** Case No.418 *****
BLEU Score: 0.618027
METEOR Score: 0.812586
ROUGE Score: 0.695652
***** Case No.419 *****
BLEU Score: 0.034194
METEOR Score: 0.293742
ROUGE Score: 0.000000
***** Case No.420 *****
BLEU Score: 0.318320
METEOR Score: 0.733333
ROUGE Score: 0.333333
***** Case No.421 *****
BLEU Score: 0.445913
METEOR Score: 0.642843
ROUGE Score: 0.470588
***** Case No.422 *****
BLEU Score: 0.495959
METEOR Score: 0.679348
ROUGE Score: 0.526316
***** Case No.423 *****
BLEU Score: 0.600884
METEOR Score: 0.751796
ROUGE Score: 0.640000
***** Case No.424 *****
BLEU Score: 0.069950
METEOR Score: 0.379645
ROUGE Score: 0.166667
***** Case No.425 *****
BLEU Score: 0.464704
METEOR Score: 0.692573
ROUGE Score: 0.476190
***** Case No.426 *****
BLEU Score: 0.281183
METEOR Score: 0.597134
ROUGE Score: 0.285714
***** Case No.427 *****
BLEU Score: 0.369861
METEOR Score: 0.834483
ROUGE Score: 0.344828
***** Case No.428 *****
BLEU Score: 0.849233
METEOR Score: 0.941762
ROUGE Score: 0.848485
***** Case No.429 *****
BLEU Score: 0.466108
METEOR Score: 0.694289
ROUGE Score: 0.533333
***** Case No.430 *****
BLEU Score: 0.072887
METEOR Score: 0.519665
ROUGE Score: 0.058824
***** Case No.431 *****
BLEU Score: 0.945742
METEOR Score: 0.994692
ROUGE Score: 0.937500
***** Case No.432 *****
BLEU Score: 0.570062
METEOR Score: 0.795750
ROUGE Score: 0.666667
***** Case No.433 *****
BLEU Score: 0.754991
METEOR Score: 0.904260
ROUGE Score: 0.809524
***** Case No.434 *****
BLEU Score: 1.000000
METEOR Score: 0.999878
ROUGE Score: 1.000000
***** Case No.435 *****
BLEU Score: 0.834061
METEOR Score: 0.920655
ROUGE Score: 0.833333
***** Case No.436 *****
BLEU Score: 0.474152
METEOR Score: 0.777345
ROUGE Score: 0.518519
***** Case No.437 *****
BLEU Score: 1.000000
METEOR Score: 0.999711
ROUGE Score: 1.000000
***** Case No.438 *****
BLEU Score: 0.668108
METEOR Score: 0.886872
ROUGE Score: 0.642857
***** Case No.439 *****
BLEU Score: 0.876156
METEOR Score: 0.936389
ROUGE Score: 0.923077
***** Case No.440 *****
BLEU Score: 0.531697
METEOR Score: 0.898930
ROUGE Score: 0.555556
***** Case No.441 *****
BLEU Score: 0.030453
METEOR Score: 0.287742
ROUGE Score: 0.083333
***** Case No.442 *****
BLEU Score: 0.644765
METEOR Score: 0.876171
ROUGE Score: 0.695652
***** Case No.443 *****
BLEU Score: 0.080692
METEOR Score: 0.561377
ROUGE Score: 0.173913
***** Case No.444 *****
BLEU Score: 0.693381
METEOR Score: 0.721047
ROUGE Score: 0.705882
***** Case No.445 *****
BLEU Score: 0.372574
METEOR Score: 0.776240
ROUGE Score: 0.300000
***** Case No.446 *****
BLEU Score: 0.033018
METEOR Score: 0.295440
ROUGE Score: 0.095238
***** Case No.447 *****
BLEU Score: 0.248562
METEOR Score: 0.628098
ROUGE Score: 0.352941
***** Case No.448 *****
BLEU Score: 0.102912
METEOR Score: 0.466687
ROUGE Score: 0.250000
***** Case No.449 *****
BLEU Score: 0.046461
METEOR Score: 0.406855
ROUGE Score: 0.200000
***** Case No.450 *****
BLEU Score: 1.000000
METEOR Score: 0.999711
ROUGE Score: 1.000000
***** Case No.451 *****
BLEU Score: 0.525046
METEOR Score: 0.594315
ROUGE Score: 0.588235
***** Case No.452 *****
BLEU Score: 0.294490
METEOR Score: 0.769055
ROUGE Score: 0.240000
***** Case No.453 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 1.000000
***** Case No.454 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 1.000000
***** Case No.455 *****
BLEU Score: 0.024743
METEOR Score: 0.483247
ROUGE Score: 0.000000
***** Case No.456 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 1.000000
***** Case No.457 *****
BLEU Score: 0.276629
METEOR Score: 0.600479
ROUGE Score: 0.387097
***** Case No.458 *****
BLEU Score: 0.861174
METEOR Score: 0.922591
ROUGE Score: 0.952381
***** Case No.459 *****
BLEU Score: 0.390155
METEOR Score: 0.590195
ROUGE Score: 0.571429
***** Case No.460 *****
BLEU Score: 0.046800
METEOR Score: 0.521908
ROUGE Score: 0.129032
***** Case No.461 *****
BLEU Score: 0.831354
METEOR Score: 0.852393
ROUGE Score: 0.823529
***** Case No.462 *****
BLEU Score: 0.021787
METEOR Score: 0.423889
ROUGE Score: 0.000000
***** Case No.463 *****
BLEU Score: 0.328490
METEOR Score: 0.584730
ROUGE Score: 0.266667
***** Case No.464 *****
BLEU Score: 0.072851
METEOR Score: 0.461823
ROUGE Score: 0.076923
***** Case No.465 *****
BLEU Score: 0.761161
METEOR Score: 0.920940
ROUGE Score: 0.777778
***** Case No.466 *****
BLEU Score: 0.239784
METEOR Score: 0.564194
ROUGE Score: 0.222222
***** Case No.467 *****
BLEU Score: 0.655361
METEOR Score: 0.911520
ROUGE Score: 0.800000
***** Case No.468 *****
BLEU Score: 0.084038
METEOR Score: 0.506757
ROUGE Score: 0.160000
***** Case No.469 *****
BLEU Score: 0.041628
METEOR Score: 0.401339
ROUGE Score: 0.086957
***** Case No.470 *****
BLEU Score: 0.225374
METEOR Score: 0.571646
ROUGE Score: 0.166667
***** Case No.471 *****
BLEU Score: 0.340781
METEOR Score: 0.728177
ROUGE Score: 0.470588
***** Case No.472 *****
BLEU Score: 0.520256
METEOR Score: 0.645333
ROUGE Score: 0.571429
***** Case No.473 *****
BLEU Score: 0.425177
METEOR Score: 0.672222
ROUGE Score: 0.480000
***** Case No.474 *****
BLEU Score: 0.226831
METEOR Score: 0.621826
ROUGE Score: 0.384615
***** Case No.475 *****
BLEU Score: 0.611832
METEOR Score: 0.942175
ROUGE Score: 0.666667
***** Case No.476 *****
BLEU Score: 0.891599
METEOR Score: 0.999914
ROUGE Score: 0.875000
***** Case No.477 *****
BLEU Score: 0.452985
METEOR Score: 0.839224
ROUGE Score: 0.608696
***** Case No.478 *****
BLEU Score: 1.000000
METEOR Score: 0.999878
ROUGE Score: 1.000000
***** Case No.479 *****
BLEU Score: 1.000000
METEOR Score: 0.999878
ROUGE Score: 1.000000
***** Case No.480 *****
BLEU Score: 0.329929
METEOR Score: 0.828992
ROUGE Score: 0.250000
***** Case No.481 *****
BLEU Score: 0.341047
METEOR Score: 0.583847
ROUGE Score: 0.304348
***** Case No.482 *****
BLEU Score: 0.676130
METEOR Score: 0.929963
ROUGE Score: 0.666667
***** Case No.483 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 1.000000
***** Case No.484 *****
BLEU Score: 0.492027
METEOR Score: 0.824881
ROUGE Score: 0.500000
***** Case No.485 *****
BLEU Score: 0.165262
METEOR Score: 0.592226
ROUGE Score: 0.127660
***** Case No.486 *****
BLEU Score: 0.672052
METEOR Score: 0.860303
ROUGE Score: 0.666667
***** Case No.487 *****
BLEU Score: 0.700419
METEOR Score: 0.814353
ROUGE Score: 0.777778
***** Case No.488 *****
BLEU Score: 0.314038
METEOR Score: 0.736784
ROUGE Score: 0.384615
***** Case No.489 *****
BLEU Score: 1.000000
METEOR Score: 0.999624
ROUGE Score: 1.000000
***** Case No.490 *****
BLEU Score: 0.113787
METEOR Score: 0.572318
ROUGE Score: 0.279070
***** Case No.491 *****
BLEU Score: 0.449074
METEOR Score: 0.875771
ROUGE Score: 0.611111
***** Case No.492 *****
BLEU Score: 0.311361
METEOR Score: 0.818263
ROUGE Score: 0.470588
***** Case No.493 *****
BLEU Score: 0.462489
METEOR Score: 0.894191
ROUGE Score: 0.592593
***** Case No.494 *****
BLEU Score: 0.428182
METEOR Score: 0.760919
ROUGE Score: 0.461538
***** Case No.495 *****
BLEU Score: 0.026575
METEOR Score: 0.414414
ROUGE Score: 0.000000
***** Case No.496 *****
BLEU Score: 0.406522
METEOR Score: 0.883229
ROUGE Score: 0.480000
***** Case No.497 *****
BLEU Score: 0.262795
METEOR Score: 0.605236
ROUGE Score: 0.250000
***** Case No.498 *****
BLEU Score: 0.897954
METEOR Score: 0.946719
ROUGE Score: 0.846154
***** Case No.499 *****
BLEU Score: 0.413277
METEOR Score: 0.597134
ROUGE Score: 0.476190
***** Case No.500 *****
BLEU Score: 0.889010
METEOR Score: 0.904163
ROUGE Score: 0.928571
***** Case No.501 *****
BLEU Score: 0.457231
METEOR Score: 0.992141
ROUGE Score: 0.500000
