nohup: ignoring input
METEOR Score: 0.898739
ROUGE Score: 0.500000
***** Case No.275 *****
BLEU Score: 0.925391
METEOR Score: 0.992727
ROUGE Score: 0.952381
***** Case No.276 *****
BLEU Score: 0.528913
METEOR Score: 0.680006
ROUGE Score: 0.562500
***** Case No.277 *****
BLEU Score: 0.616603
METEOR Score: 0.948841
ROUGE Score: 0.702703
***** Case No.278 *****
BLEU Score: 0.546920
METEOR Score: 0.878939
ROUGE Score: 0.562500
***** Case No.279 *****
BLEU Score: 0.578573
METEOR Score: 0.806939
ROUGE Score: 0.590909
***** Case No.280 *****
BLEU Score: 0.401577
METEOR Score: 0.684056
ROUGE Score: 0.470588
***** Case No.281 *****
BLEU Score: 0.428032
METEOR Score: 0.734678
ROUGE Score: 0.500000
***** Case No.282 *****
BLEU Score: 0.420081
METEOR Score: 0.753046
ROUGE Score: 0.553191
***** Case No.283 *****
BLEU Score: 0.390686
METEOR Score: 0.632372
ROUGE Score: 0.500000
***** Case No.284 *****
BLEU Score: 0.049487
METEOR Score: 0.495159
ROUGE Score: 0.000000
***** Case No.285 *****
BLEU Score: 0.453401
METEOR Score: 0.601320
ROUGE Score: 0.484848
***** Case No.286 *****
BLEU Score: 0.631830
METEOR Score: 0.913328
ROUGE Score: 0.756757
***** Case No.287 *****
BLEU Score: 1.000000
METEOR Score: 0.999878
ROUGE Score: 1.000000
***** Case No.288 *****
BLEU Score: 0.382460
METEOR Score: 0.595207
ROUGE Score: 0.428571
***** Case No.289 *****
BLEU Score: 0.670342
METEOR Score: 0.843611
ROUGE Score: 0.631579
***** Case No.290 *****
BLEU Score: 0.417644
METEOR Score: 0.806910
ROUGE Score: 0.484848
***** Case No.291 *****
BLEU Score: 0.626284
METEOR Score: 0.807507
ROUGE Score: 0.615385
***** Case No.292 *****
BLEU Score: 0.817246
METEOR Score: 0.976471
ROUGE Score: 0.880000
***** Case No.293 *****
BLEU Score: 1.000000
METEOR Score: 0.999852
ROUGE Score: 1.000000
***** Case No.294 *****
BLEU Score: 0.642309
METEOR Score: 0.812586
ROUGE Score: 0.640000
***** Case No.295 *****
BLEU Score: 1.000000
METEOR Score: 0.999852
ROUGE Score: 1.000000
***** Case No.296 *****
BLEU Score: 0.617303
METEOR Score: 0.789017
ROUGE Score: 0.600000
***** Case No.297 *****
BLEU Score: 0.393756
METEOR Score: 0.859360
ROUGE Score: 0.363636
***** Case No.298 *****
BLEU Score: 0.930605
METEOR Score: 0.993230
ROUGE Score: 0.960000
***** Case No.299 *****
BLEU Score: 0.925391
METEOR Score: 0.992727
ROUGE Score: 0.956522
***** Case No.300 *****
BLEU Score: 0.623347
METEOR Score: 0.849123
ROUGE Score: 0.666667
***** Case No.301 *****
BLEU Score: 0.780891
METEOR Score: 0.926373
ROUGE Score: 0.808511
***** Case No.302 *****
BLEU Score: 0.401718
METEOR Score: 0.807145
ROUGE Score: 0.440000
***** Case No.303 *****
BLEU Score: 0.773082
METEOR Score: 0.790476
ROUGE Score: 0.814815
***** Case No.304 *****
BLEU Score: 0.749737
METEOR Score: 0.996530
ROUGE Score: 0.730769
***** Case No.305 *****
BLEU Score: 0.749737
METEOR Score: 0.996530
ROUGE Score: 0.750000
***** Case No.306 *****
BLEU Score: 0.253365
METEOR Score: 0.855637
ROUGE Score: 0.250000
***** Case No.307 *****
BLEU Score: 0.416939
METEOR Score: 0.925801
ROUGE Score: 0.416667
***** Case No.308 *****
BLEU Score: 0.519816
METEOR Score: 0.879158
ROUGE Score: 0.518519
***** Case No.309 *****
BLEU Score: 0.378681
METEOR Score: 0.847322
ROUGE Score: 0.380952
***** Case No.310 *****
BLEU Score: 0.616995
METEOR Score: 0.902429
ROUGE Score: 0.645161
***** Case No.311 *****
BLEU Score: 0.414441
METEOR Score: 0.761386
ROUGE Score: 0.461538
***** Case No.312 *****
BLEU Score: 0.466061
METEOR Score: 0.837297
ROUGE Score: 0.480000
***** Case No.313 *****
BLEU Score: 0.596877
METEOR Score: 0.838468
ROUGE Score: 0.608696
***** Case No.314 *****
BLEU Score: 0.329921
METEOR Score: 0.726544
ROUGE Score: 0.400000
***** Case No.315 *****
BLEU Score: 0.244342
METEOR Score: 0.749464
ROUGE Score: 0.333333
***** Case No.316 *****
BLEU Score: 0.081643
METEOR Score: 0.722000
ROUGE Score: 0.193548
***** Case No.317 *****
BLEU Score: 0.374203
METEOR Score: 0.727023
ROUGE Score: 0.444444
***** Case No.318 *****
BLEU Score: 0.029786
METEOR Score: 0.249322
ROUGE Score: 0.000000
***** Case No.319 *****
BLEU Score: 0.374353
METEOR Score: 0.589623
ROUGE Score: 0.416667
***** Case No.320 *****
BLEU Score: 0.503192
METEOR Score: 0.888028
ROUGE Score: 0.533333
***** Case No.321 *****
BLEU Score: 0.673905
METEOR Score: 0.936389
ROUGE Score: 0.720000
***** Case No.322 *****
BLEU Score: 0.401000
METEOR Score: 0.575666
ROUGE Score: 0.400000
***** Case No.323 *****
BLEU Score: 0.537848
METEOR Score: 0.721794
ROUGE Score: 0.482759
***** Case No.324 *****
BLEU Score: 0.363623
METEOR Score: 0.783353
ROUGE Score: 0.285714
***** Case No.325 *****
BLEU Score: 0.346537
METEOR Score: 0.508703
ROUGE Score: 0.375000
***** Case No.326 *****
BLEU Score: 0.656683
METEOR Score: 0.834637
ROUGE Score: 0.666667
***** Case No.327 *****
BLEU Score: 1.000000
METEOR Score: 0.999852
ROUGE Score: 1.000000
***** Case No.328 *****
BLEU Score: 0.621028
METEOR Score: 0.797277
ROUGE Score: 0.625000
***** Case No.329 *****
BLEU Score: 0.328125
METEOR Score: 0.634754
ROUGE Score: 0.352941
***** Case No.330 *****
BLEU Score: 0.656568
METEOR Score: 0.939764
ROUGE Score: 0.714286
***** Case No.331 *****
BLEU Score: 1.000000
METEOR Score: 0.999914
ROUGE Score: 1.000000
***** Case No.332 *****
BLEU Score: 0.673905
METEOR Score: 0.985736
ROUGE Score: 0.695652
***** Case No.333 *****
BLEU Score: 0.673905
METEOR Score: 0.926983
ROUGE Score: 0.666667
***** Case No.334 *****
BLEU Score: 0.216401
METEOR Score: 0.896518
ROUGE Score: 0.228571
***** Case No.335 *****
BLEU Score: 0.919323
METEOR Score: 0.992141
ROUGE Score: 0.952381
***** Case No.336 *****
BLEU Score: 0.083503
METEOR Score: 0.404264
ROUGE Score: 0.090909
***** Case No.337 *****
BLEU Score: 1.000000
METEOR Score: 0.999946
ROUGE Score: 1.000000
***** Case No.338 *****
BLEU Score: 0.201577
METEOR Score: 0.434722
ROUGE Score: 0.210526
***** Case No.339 *****
BLEU Score: 0.408185
METEOR Score: 0.591971
ROUGE Score: 0.400000
***** Case No.340 *****
BLEU Score: 0.040395
METEOR Score: 0.327635
ROUGE Score: 0.000000
***** Case No.341 *****
BLEU Score: 0.456304
METEOR Score: 0.637755
ROUGE Score: 0.500000
***** Case No.342 *****
BLEU Score: 0.409079
METEOR Score: 0.596261
ROUGE Score: 0.421053
***** Case No.343 *****
BLEU Score: 0.498439
METEOR Score: 0.659338
ROUGE Score: 0.500000
***** Case No.344 *****
BLEU Score: 0.346863
METEOR Score: 0.544453
ROUGE Score: 0.333333
***** Case No.345 *****
BLEU Score: 0.585341
METEOR Score: 0.892045
ROUGE Score: 0.615385
***** Case No.346 *****
BLEU Score: 0.951070
METEOR Score: 0.995207
ROUGE Score: 0.972973
***** Case No.347 *****
BLEU Score: 0.530362
METEOR Score: 0.865089
ROUGE Score: 0.521739
***** Case No.348 *****
BLEU Score: 0.348337
METEOR Score: 0.673001
ROUGE Score: 0.375000
***** Case No.349 *****
BLEU Score: 0.032237
METEOR Score: 0.276876
ROUGE Score: 0.000000
***** Case No.350 *****
BLEU Score: 0.265816
METEOR Score: 0.537876
ROUGE Score: 0.285714
***** Case No.351 *****
BLEU Score: 0.574909
METEOR Score: 0.977594
ROUGE Score: 0.583333
***** Case No.352 *****
BLEU Score: 0.673905
METEOR Score: 0.985736
ROUGE Score: 0.695652
***** Case No.353 *****
BLEU Score: 0.641975
METEOR Score: 0.916521
ROUGE Score: 0.692308
***** Case No.354 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 1.000000
***** Case No.355 *****
BLEU Score: 0.360686
METEOR Score: 0.689141
ROUGE Score: 0.285714
***** Case No.356 *****
BLEU Score: 0.670342
METEOR Score: 0.991449
ROUGE Score: 0.666667
***** Case No.357 *****
BLEU Score: 0.616261
METEOR Score: 0.913910
ROUGE Score: 0.631579
***** Case No.358 *****
BLEU Score: 0.470871
METEOR Score: 0.865287
ROUGE Score: 0.518519
***** Case No.359 *****
BLEU Score: 0.541193
METEOR Score: 0.772059
ROUGE Score: 0.571429
***** Case No.360 *****
BLEU Score: 0.716035
METEOR Score: 0.993343
ROUGE Score: 0.785714
***** Case No.361 *****
BLEU Score: 0.330221
METEOR Score: 0.539966
ROUGE Score: 0.375000
***** Case No.362 *****
BLEU Score: 0.566714
METEOR Score: 0.769055
ROUGE Score: 0.666667
***** Case No.363 *****
BLEU Score: 0.327948
METEOR Score: 0.619060
ROUGE Score: 0.222222
***** Case No.364 *****
BLEU Score: 0.466617
METEOR Score: 0.820872
ROUGE Score: 0.437500
***** Case No.365 *****
BLEU Score: 0.657716
METEOR Score: 0.832520
ROUGE Score: 0.687500
***** Case No.366 *****
BLEU Score: 0.670929
METEOR Score: 0.931499
ROUGE Score: 0.714286
***** Case No.367 *****
BLEU Score: 0.467931
METEOR Score: 0.641632
ROUGE Score: 0.500000
***** Case No.368 *****
BLEU Score: 0.383519
METEOR Score: 0.631715
ROUGE Score: 0.400000
***** Case No.369 *****
BLEU Score: 0.349980
METEOR Score: 0.524102
ROUGE Score: 0.363636
***** Case No.370 *****
BLEU Score: 0.051730
METEOR Score: 0.349285
ROUGE Score: 0.068966
***** Case No.371 *****
BLEU Score: 0.556522
METEOR Score: 0.810398
ROUGE Score: 0.628571
***** Case No.372 *****
BLEU Score: 0.340022
METEOR Score: 0.625000
ROUGE Score: 0.352941
***** Case No.373 *****
BLEU Score: 0.033856
METEOR Score: 0.271739
ROUGE Score: 0.054054
***** Case No.374 *****
BLEU Score: 1.000000
METEOR Score: 0.999711
ROUGE Score: 1.000000
***** Case No.375 *****
BLEU Score: 0.533859
METEOR Score: 0.823615
ROUGE Score: 0.461538
***** Case No.376 *****
BLEU Score: 0.366588
METEOR Score: 0.795414
ROUGE Score: 0.266667
***** Case No.377 *****
BLEU Score: 0.925391
METEOR Score: 0.992727
ROUGE Score: 0.952381
***** Case No.378 *****
BLEU Score: 0.037027
METEOR Score: 0.456316
ROUGE Score: 0.121212
***** Case No.379 *****
BLEU Score: 0.214091
METEOR Score: 0.675600
ROUGE Score: 0.153846
***** Case No.380 *****
BLEU Score: 0.334915
METEOR Score: 0.795225
ROUGE Score: 0.416667
***** Case No.381 *****
BLEU Score: 0.315696
METEOR Score: 0.789378
ROUGE Score: 0.400000
***** Case No.382 *****
BLEU Score: 0.315696
METEOR Score: 0.789378
ROUGE Score: 0.400000
***** Case No.383 *****
BLEU Score: 0.386115
METEOR Score: 0.628344
ROUGE Score: 0.363636
***** Case No.384 *****
BLEU Score: 1.000000
METEOR Score: 0.999711
ROUGE Score: 1.000000
***** Case No.385 *****
BLEU Score: 0.396709
METEOR Score: 0.702344
ROUGE Score: 0.424242
***** Case No.386 *****
BLEU Score: 0.248734
METEOR Score: 0.690814
ROUGE Score: 0.277778
***** Case No.387 *****
BLEU Score: 0.663768
METEOR Score: 0.865287
ROUGE Score: 0.720000
***** Case No.388 *****
BLEU Score: 0.228666
METEOR Score: 0.403646
ROUGE Score: 0.272727
***** Case No.389 *****
BLEU Score: 0.236067
METEOR Score: 0.409621
ROUGE Score: 0.242424
***** Case No.390 *****
BLEU Score: 0.228666
METEOR Score: 0.403646
ROUGE Score: 0.272727
***** Case No.391 *****
BLEU Score: 0.300209
METEOR Score: 0.610907
ROUGE Score: 0.333333
***** Case No.392 *****
BLEU Score: 0.101824
METEOR Score: 0.758340
ROUGE Score: 0.275862
***** Case No.393 *****
BLEU Score: 0.494875
METEOR Score: 0.674460
ROUGE Score: 0.526316
***** Case No.394 *****
BLEU Score: 0.536066
METEOR Score: 0.703589
ROUGE Score: 0.571429
***** Case No.395 *****
BLEU Score: 0.157745
METEOR Score: 0.797363
ROUGE Score: 0.222222
***** Case No.396 *****
BLEU Score: 0.494875
METEOR Score: 0.674460
ROUGE Score: 0.526316
***** Case No.397 *****
BLEU Score: 0.491327
METEOR Score: 0.669643
ROUGE Score: 0.500000
***** Case No.398 *****
BLEU Score: 0.021017
METEOR Score: 0.804772
ROUGE Score: 0.000000
***** Case No.399 *****
BLEU Score: 0.019427
METEOR Score: 0.471958
ROUGE Score: 0.000000
***** Case No.400 *****
BLEU Score: 0.823249
METEOR Score: 0.947393
ROUGE Score: 0.842105
***** Case No.401 *****
BLEU Score: 0.256987
METEOR Score: 0.474528
ROUGE Score: 0.344828
***** Case No.402 *****
BLEU Score: 0.349215
METEOR Score: 0.516427
ROUGE Score: 0.444444
***** Case No.403 *****
BLEU Score: 0.590047
METEOR Score: 0.986139
ROUGE Score: 0.647059
***** Case No.404 *****
BLEU Score: 0.427797
METEOR Score: 0.834932
ROUGE Score: 0.486486
***** Case No.405 *****
BLEU Score: 0.581247
METEOR Score: 0.823777
ROUGE Score: 0.571429
***** Case No.406 *****
BLEU Score: 0.567130
METEOR Score: 0.738299
ROUGE Score: 0.606061
***** Case No.407 *****
BLEU Score: 0.541205
METEOR Score: 0.844615
ROUGE Score: 0.631579
***** Case No.408 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 1.000000
***** Case No.409 *****
BLEU Score: 0.921059
METEOR Score: 0.999964
ROUGE Score: 0.950000
***** Case No.410 *****
BLEU Score: 0.620054
METEOR Score: 0.713869
ROUGE Score: 0.651163
***** Case No.411 *****
BLEU Score: 0.332602
METEOR Score: 0.708705
ROUGE Score: 0.250000
***** Case No.412 *****
BLEU Score: 0.110416
METEOR Score: 0.695389
ROUGE Score: 0.111111
***** Case No.413 *****
BLEU Score: 0.282956
METEOR Score: 0.490664
ROUGE Score: 0.181818
***** Case No.414 *****
BLEU Score: 0.520256
METEOR Score: 0.664000
ROUGE Score: 0.545455
***** Case No.415 *****
BLEU Score: 1.000000
METEOR Score: 0.999898
ROUGE Score: 1.000000
***** Case No.416 *****
BLEU Score: 0.266081
METEOR Score: 0.701449
ROUGE Score: 0.307692
***** Case No.417 *****
BLEU Score: 0.385386
METEOR Score: 0.739519
ROUGE Score: 0.384615
***** Case No.418 *****
BLEU Score: 0.606600
METEOR Score: 0.757736
ROUGE Score: 0.695652
***** Case No.419 *****
BLEU Score: 0.315238
METEOR Score: 0.546893
ROUGE Score: 0.296296
***** Case No.420 *****
BLEU Score: 0.312477
METEOR Score: 0.690966
ROUGE Score: 0.387097
***** Case No.421 *****
BLEU Score: 0.444630
METEOR Score: 0.637860
ROUGE Score: 0.444444
***** Case No.422 *****
BLEU Score: 0.673905
METEOR Score: 0.985736
ROUGE Score: 0.695652
***** Case No.423 *****
BLEU Score: 0.939104
METEOR Score: 0.994051
ROUGE Score: 0.965517
***** Case No.424 *****
BLEU Score: 0.089388
METEOR Score: 0.444778
ROUGE Score: 0.230769
***** Case No.425 *****
BLEU Score: 0.464704
METEOR Score: 0.692573
ROUGE Score: 0.476190
***** Case No.426 *****
BLEU Score: 0.424308
METEOR Score: 0.683792
ROUGE Score: 0.476190
***** Case No.427 *****
BLEU Score: 0.676261
METEOR Score: 0.987677
ROUGE Score: 0.666667
***** Case No.428 *****
BLEU Score: 0.703985
METEOR Score: 0.941762
ROUGE Score: 0.764706
***** Case No.429 *****
BLEU Score: 0.548687
METEOR Score: 0.745753
ROUGE Score: 0.628571
***** Case No.430 *****
BLEU Score: 0.072887
METEOR Score: 0.519665
ROUGE Score: 0.058824
***** Case No.431 *****
BLEU Score: 0.945742
METEOR Score: 0.994692
ROUGE Score: 0.937500
***** Case No.432 *****
BLEU Score: 0.569710
METEOR Score: 0.791752
ROUGE Score: 0.647059
***** Case No.433 *****
BLEU Score: 0.819619
METEOR Score: 0.952105
ROUGE Score: 0.844444
***** Case No.434 *****
BLEU Score: 0.641975
METEOR Score: 0.922843
ROUGE Score: 0.642857
***** Case No.435 *****
BLEU Score: 0.544436
METEOR Score: 0.703387
ROUGE Score: 0.769231
***** Case No.436 *****
BLEU Score: 0.257266
METEOR Score: 0.574286
ROUGE Score: 0.333333
***** Case No.437 *****
BLEU Score: 1.000000
METEOR Score: 0.999711
ROUGE Score: 1.000000
***** Case No.438 *****
BLEU Score: 0.665438
METEOR Score: 0.881944
ROUGE Score: 0.620690
***** Case No.439 *****
BLEU Score: 0.673905
METEOR Score: 0.874841
ROUGE Score: 0.740741
***** Case No.440 *****
BLEU Score: 0.491327
METEOR Score: 0.768443
ROUGE Score: 0.555556
***** Case No.441 *****
BLEU Score: 0.306486
METEOR Score: 0.577342
ROUGE Score: 0.347826
***** Case No.442 *****
BLEU Score: 0.420860
METEOR Score: 0.830184
ROUGE Score: 0.384615
***** Case No.443 *****
BLEU Score: 0.303449
METEOR Score: 0.712949
ROUGE Score: 0.333333
***** Case No.444 *****
BLEU Score: 0.693019
METEOR Score: 0.717597
ROUGE Score: 0.685714
***** Case No.445 *****
BLEU Score: 0.372574
METEOR Score: 0.829594
ROUGE Score: 0.300000
***** Case No.446 *****
BLEU Score: 0.034194
METEOR Score: 0.293742
ROUGE Score: 0.090909
***** Case No.447 *****
BLEU Score: 0.248562
METEOR Score: 0.628098
ROUGE Score: 0.352941
***** Case No.448 *****
BLEU Score: 0.353174
METEOR Score: 0.701449
ROUGE Score: 0.444444
***** Case No.449 *****
BLEU Score: 0.046461
METEOR Score: 0.406855
ROUGE Score: 0.200000
***** Case No.450 *****
BLEU Score: 0.903602
METEOR Score: 0.907369
ROUGE Score: 0.933333
***** Case No.451 *****
BLEU Score: 0.039411
METEOR Score: 0.244671
ROUGE Score: 0.000000
***** Case No.452 *****
BLEU Score: 0.440993
METEOR Score: 0.772401
ROUGE Score: 0.461538
***** Case No.453 *****
BLEU Score: 0.925391
METEOR Score: 0.992727
ROUGE Score: 0.956522
***** Case No.454 *****
BLEU Score: 0.647545
METEOR Score: 0.992727
ROUGE Score: 0.695652
***** Case No.455 *****
BLEU Score: 0.025185
METEOR Score: 0.480769
ROUGE Score: 0.000000
***** Case No.456 *****
BLEU Score: 0.647545
METEOR Score: 0.992727
ROUGE Score: 0.695652
***** Case No.457 *****
BLEU Score: 0.282547
METEOR Score: 0.597902
ROUGE Score: 0.375000
***** Case No.458 *****
BLEU Score: 0.597497
METEOR Score: 0.830933
ROUGE Score: 0.666667
***** Case No.459 *****
BLEU Score: 0.265759
METEOR Score: 0.523256
ROUGE Score: 0.413793
***** Case No.460 *****
BLEU Score: 0.320355
METEOR Score: 0.733657
ROUGE Score: 0.470588
***** Case No.461 *****
BLEU Score: 0.757740
METEOR Score: 0.839379
ROUGE Score: 0.736842
***** Case No.462 *****
BLEU Score: 0.022282
METEOR Score: 0.421811
ROUGE Score: 0.000000
***** Case No.463 *****
BLEU Score: 0.328490
METEOR Score: 0.584730
ROUGE Score: 0.266667
***** Case No.464 *****
BLEU Score: 0.074506
METEOR Score: 0.459559
ROUGE Score: 0.074074
***** Case No.465 *****
BLEU Score: 0.757740
METEOR Score: 0.839379
ROUGE Score: 0.736842
***** Case No.466 *****
BLEU Score: 0.242228
METEOR Score: 0.561455
ROUGE Score: 0.214286
***** Case No.467 *****
BLEU Score: 0.638324
METEOR Score: 0.972394
ROUGE Score: 0.740741
***** Case No.468 *****
BLEU Score: 0.085132
METEOR Score: 0.504032
ROUGE Score: 0.153846
***** Case No.469 *****
BLEU Score: 0.040861
METEOR Score: 0.360622
ROUGE Score: 0.083333
***** Case No.470 *****
BLEU Score: 0.208220
METEOR Score: 0.597879
ROUGE Score: 0.137931
***** Case No.471 *****
BLEU Score: 0.807056
METEOR Score: 0.905455
ROUGE Score: 0.714286
***** Case No.472 *****
BLEU Score: 0.532801
METEOR Score: 0.698898
ROUGE Score: 0.521739
***** Case No.473 *****
BLEU Score: 0.575758
METEOR Score: 0.748819
ROUGE Score: 0.571429
***** Case No.474 *****
BLEU Score: 0.233749
METEOR Score: 0.698138
ROUGE Score: 0.357143
***** Case No.475 *****
BLEU Score: 0.840435
METEOR Score: 0.946719
ROUGE Score: 0.823529
***** Case No.476 *****
BLEU Score: 0.891599
METEOR Score: 0.999914
ROUGE Score: 0.875000
***** Case No.477 *****
BLEU Score: 0.583074
METEOR Score: 0.852414
ROUGE Score: 0.615385
***** Case No.478 *****
BLEU Score: 1.000000
METEOR Score: 0.999878
ROUGE Score: 1.000000
***** Case No.479 *****
BLEU Score: 1.000000
METEOR Score: 0.999878
ROUGE Score: 1.000000
***** Case No.480 *****
BLEU Score: 0.326497
METEOR Score: 0.822083
ROUGE Score: 0.235294
***** Case No.481 *****
BLEU Score: 0.165910
METEOR Score: 0.490839
ROUGE Score: 0.181818
***** Case No.482 *****
BLEU Score: 0.670342
METEOR Score: 0.922810
ROUGE Score: 0.631579
***** Case No.483 *****
BLEU Score: 0.699752
METEOR Score: 0.928360
ROUGE Score: 0.666667
***** Case No.484 *****
BLEU Score: 0.670342
METEOR Score: 0.922810
ROUGE Score: 0.631579
***** Case No.485 *****
BLEU Score: 0.165989
METEOR Score: 0.590226
ROUGE Score: 0.125000
***** Case No.486 *****
BLEU Score: 0.672052
METEOR Score: 0.860303
ROUGE Score: 0.666667
***** Case No.487 *****
BLEU Score: 0.631392
METEOR Score: 0.777398
ROUGE Score: 0.720000
***** Case No.488 *****
BLEU Score: 0.445854
METEOR Score: 0.725500
ROUGE Score: 0.500000
***** Case No.489 *****
BLEU Score: 1.000000
METEOR Score: 0.999624
ROUGE Score: 1.000000
***** Case No.490 *****
BLEU Score: 0.096878
METEOR Score: 0.507774
ROUGE Score: 0.195122
***** Case No.491 *****
BLEU Score: 0.070755
METEOR Score: 0.659799
ROUGE Score: 0.171429
***** Case No.492 *****
BLEU Score: 0.058565
METEOR Score: 0.717168
ROUGE Score: 0.111111
***** Case No.493 *****
BLEU Score: 0.450466
METEOR Score: 0.879018
ROUGE Score: 0.518519
***** Case No.494 *****
BLEU Score: 0.492027
METEOR Score: 0.771065
ROUGE Score: 0.500000
***** Case No.495 *****
BLEU Score: 0.073714
METEOR Score: 0.671818
ROUGE Score: 0.133333
***** Case No.496 *****
BLEU Score: 0.359859
METEOR Score: 0.871047
ROUGE Score: 0.444444
***** Case No.497 *****
BLEU Score: 0.330848
METEOR Score: 0.818742
ROUGE Score: 0.370370
***** Case No.498 *****
BLEU Score: 0.669985
METEOR Score: 0.732102
ROUGE Score: 0.666667
***** Case No.499 *****
BLEU Score: 0.663768
METEOR Score: 0.922843
ROUGE Score: 0.720000
***** Case No.500 *****
BLEU Score: 0.888355
METEOR Score: 0.899379
ROUGE Score: 0.896552
***** Case No.501 *****
BLEU Score: 0.791067
METEOR Score: 0.999772
ROUGE Score: 0.800000
